Sample,Site,Trap Days,Month,Season,Urban Type,Temp Max,Temp Min,Temp Mean,Rh Max,Rh Min,Rh Mean,Photoperiod,PCA1,PCA2,Lawn,Compost,Mulch,Drought,Native,Water,Richness,Abundance,CorRich,CorAbun,Aenigmatias,Anevrina,Apocephalus aquilonius,Apocephalus grandipalpis group,Beckerina  brown (sp2),Beckerina yellow (sp1),Chonocephalus bentacaisei,Conicera aldrichi,Conicera similis,Conicera tibialis,Diplonevra,Dohrniphora cornuta,Gymnophora,M. agarici,M. albicaudata,M. arizonensis,M. armstrongorum,M. atrox ,M. barberi,M. basispinata,M. berndseni,M. baileyae,M. bradyi,M. brejchaorum,M. carthayensis,M. cavifemur,M. ciancii,M. creasoni,M. wongae,M. shatesae,M. defibaughorum,M. donahuei,M. francoae,M. fujiokai,M. pongsaiae,M. losangelensis,M. glabrifrons,M. globipyga,M. halterata,M. hansonix,M. hardingorum,M. heini,M. hentschkeae,M. hirticaudata,M. hoffmanorum,M. hoggorum,M. hoguei,M. ilca,M. isaacmajorum,M. kelleri,M. risoria,M. largifrontalis,M. lombardorum,M. marquezi,M. mikejohnsoni,M. modesta?,M. nigra,M. gonzalezorum,M. friedrichae,M. oxboroughae,M. pisanoi,M. pleuralis,M. renwickorum,M. rodriguezorum,M. ruficornis,M. rufipes,M. sacatelensis,M. scalaris,M. scutellaris,M. seaverorum,M. sidneyae,M. sordida,M. steptoeae,M. stoakesi,M. sulphurizona,M. tecticauda,M. studentorum,M. voluntariorum,M. joanneae,M. phyllissunae,M wiegmanae,Metopina sp.,Metopina group,Microselia sp.,Myriophora alexandiae,Phalacrotophora halictorum,Phora coangustata,Phora cristipes,Phora sp1,Pseudacteon amuletum,Pseudacteon californiensis,Pseudacteon crawfordi,Pseudacteon long setae,Puliciphora occidentalis,Spiniphora bergenstammi,Triphleba,Trophodeinus arizonensis,Trophodeinus furcatus,Veruanus boreotis,Agapostemon sp.,Andrena sp.,Anthophora californica,Anthophora urbana,Anthophora sp.,Apis mellifera,Ashmeadiella sp.,Ceratina sp.,Colletes sp.,Conanthalictus,Diadasia sp.,Eucera sp.,Halictus ligatus,Halictus tripartitus,Hoplitus,Hylaeus sp.,Lasioglossum (Dialictus) sp.,Lasioglossum (Evylaeus) sp.,Megachile heriades,Megachile sp.,Mellisodes sp.,Osmia sp.,Perdita sp.,Sphecodes sp.,Xylocopa tabaniformis,Allograpta exotica,Allograpta obliqua,Copestylum fraudulentum,Copestylum marginatum,Copestylum satur,Chrysotoxum sp.,Dioprosopa clavata,Eumerus funeralis,Eumerus narcissa,Eupeodes fumipennis,Eupeodes luniger,Eupeodes pomus,E. fumipennis/ pomus,Eupeodes volucris,Fazia micrura,Heringia sp.,Nausigaster unimaculata,Ocyptamus lemur,Orthonevra flukei,Paragus haemorrhous,Platycheirus obscurus,Pseudodoros clavatus,Spaerophoira contigua,Spaerophoira sulphuripes,Syritta pipiens,Syrphus opinator,Toxomerus marginatus,Toxomerus occidentalis,Trichopsomyia sp.,Amiota picta,Chymomyza amoena,Drosophila busckii,Drosophila flavohirta,Drosophila gentica,Drosophila immigrans,Drosophila melanogaster,Drosophila occidentalis,Drosophila mel/sim female,Drosophila simulans,Drosophila suzukii,Gitona americana,Gitona bivisualis,Repleta group,Scaptomyza adusta,Scaptomyza flava,Scaptomyza graminum,Scaptomyza paravittata,Scaptomyza paradusta,Scaptomyza terminalis,Scaptomyza vittata,Unknown Drosophilid,Erioptera (Mesocyphona) distincta,Erioptera (Trimicera) pilipes,Limonia (Dicranomyia) brevivena,Limonia (Geranomyia) guatemalensis,Limonia humidicola,Nephrotoma suturalis wulpiana,Tipula (Lunatipula) atrisumma,Tipula (Tipula) oleracea,Tipula (Trichotipula) capistrano,Tipula (Triplicitipula) planicornis,Tipula (Triplicitipula) praecisa,Agraulis vanillae,Autographa californica,Brephidium exile,Colias eurytheme,Danaus plexippus,Dichorda illustraria,Erynnis funeralis,Hylephila phyleus,Hyles lineata,Leptotes marina,Lerodea eufala,Manduca sexta,Megalographa biloba,Noctua pronuba,Papilio cresphontes,Papilio zelicaon,Pero behrensaria,Phoebis sennae,Pieris rapae,Poanes melane,Pontia protodice,Pyrgus albescens,Strymon melinus,Trichoplusia ni,Abrhexosa grossa,Aztecatopse sp.nov.,Coboldia fuscipes,Psectrosciara sp.nov.,Quateiella quatei,Scatopse notata,Swammerdamella marginata
16697,1,7,Nov,Low,9,33.73208333,10.37516667,19.45687847,99.35,14.89166667,58.77931548,10.40106278,-0.526,-0.987,Yes,Yes,Yes,Yes,Yes,Yes,13,48,1.857142857,6.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16698,14,7,Oct,Low,3,39.954,15.63466667,25.36746032,94.075,7.958333333,40.97137897,11.4924717,2.67,-1.29,No,No,No,Yes,Yes,No,15,41,2.142857143,5.857142857,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16702,14,7,Nov,Low,3,35.02133333,12.19275,20.67367163,90.3,10.45833333,46.29885913,10.39713971,1.23,-1.92,No,No,No,Yes,Yes,No,11,25,1.571428571,3.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
16703,23,8,Oct,Low,5,34.3415,13.846,21.50075198,96.51666667,27.41666667,74.86999008,11.2522126,4.35E-03,0.81,No,No,Yes,Yes,Yes,No,22,165,2.75,20.625,0,0,0,0,0,1,0,0,0,1,0,0,0,25,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,1,0,6,0,6,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,44,0,0,1,0,0,0,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16707,23,9,Nov,Low,5,35.97958333,7.822083333,19.16693204,90.275,13.28333333,54.51636905,10.394789,0.474,-2,No,No,Yes,Yes,Yes,No,21,158,2.333333333,17.55555556,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,2,1,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,4,0,17,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,11,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16710,17,7,Oct,Low,6,39.61025,13.99583333,24.28473787,82.76666667,10.275,37.01203553,11.49064313,3.56,-2.12,Yes,No,No,No,No,Yes,15,50,2.142857143,7.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,1,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16715,17,7,Nov,Low,6,32.49366667,10.44408333,19.02899702,90.74166667,15.71666667,49.2031746,10.39188943,0.404,-1.76,Yes,No,No,No,No,Yes,7,17,1,2.428571429,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16716,31,7,Oct,Low,4,37.66041667,16.40941667,25.92771925,94.05833333,10.66666667,36.38571429,11.49191461,2.67,-1.2,No,Yes,No,Yes,Yes,No,11,30,1.571428571,4.285714286,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16721,31,7,Nov,Low,4,33.26391667,14.21383333,21.03086607,90.29166667,13.675,44.12366071,10.39554027,1.31,-1.59,No,Yes,No,Yes,Yes,No,26,144,3.714285714,20.57142857,0,0,0,0,0,0,1,0,0,0,0,1,0,12,0,2,1,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,10,14,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,5,1,64,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
16722,13,6,Oct,Low,1,36.38333333,13.89,24.09831944,87.35,11.15833333,35.14945437,11.49086229,2.77,-1.91,No,No,No,Yes,Yes,No,33,167,5.5,27.83333333,0,0,0,0,1,2,0,0,0,0,0,2,0,27,0,0,0,0,1,0,1,2,0,0,30,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,15,1,0,0,1,0,0,1,11,0,0,0,0,0,0,0,0,0,5,0,0,0,5,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,9,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16727,13,7,Nov,Low,1,30.70758333,12.31525,18.83639236,94.25,16.13333333,47.81994048,10.39251876,4.83E-02,-1.43,No,No,No,Yes,Yes,No,20,76,2.857142857,10.85714286,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,6,1,0,3,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,9,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16728,27,7,Oct,Low,3,37.19116667,16.586,25.34137577,91.575,12.33333333,39.3852408,11.49171967,2.71,-1.13,No,No,No,No,No,Yes,4,8,0.571428571,1.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16733,27,7,Nov,Low,3,31.52066667,15.28433333,20.62052778,89.58333333,16.38333333,45.57415675,10.39498057,1.17,-1.32,No,No,No,No,No,Yes,5,8,0.714285714,1.142857143,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16738,7,7,May,High,3,36.04525,10.83375,20.13445883,90.15833333,8.425,47.78829365,13.98365032,1.85,-1.45,Yes,Yes,No,Yes,Yes,No,24,126,3.428571429,18,0,0,0,0,0,0,0,0,1,0,0,0,0,30,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,5,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,34,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16743,24,7,Nov,Low,3,23.41683333,10.76675,17.07722321,94.18333333,12.075,49.7109127,10.39338289,-1.05,-1.69,No,No,No,No,No,No,20,110,2.857142857,15.71428571,0,0,0,0,0,0,1,0,0,0,0,1,0,39,0,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,23,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16749,9,7,Nov,Low,5,30.83233333,10.44283333,19.01969395,88.475,17.325,54.65069444,10.39553964,0.305,-1.53,No,No,Yes,No,No,Yes,8,43,1.142857143,6.142857143,0,0,0,0,0,0,0,0,0,0,0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16755,28,7,Nov,Low,6,36.00983333,7.869916667,18.89279464,92.40833333,12.05,53.6858631,10.39384693,0.267,-2,Yes,No,No,No,No,Yes,33,285,4.714285714,40.71428571,0,0,0,0,0,0,0,0,3,0,0,0,0,29,0,8,6,0,0,0,2,0,0,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,6,1,0,2,0,0,0,0,0,1,0,0,0,2,7,0,0,0,0,0,0,11,0,0,0,0,0,0,2,2,0,0,0,0,8,0,62,1,0,0,0,0,47,1,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,26
16762,30,7,Nov,Low,3,32.35133333,14.7945,21.34626637,92.01666667,12.41666667,41.78864087,10.39407031,1.21,-1.58,No,No,No,Yes,No,No,34,349,4.857142857,49.85714286,0,0,0,0,0,0,0,0,1,1,1,4,0,176,0,2,0,1,2,0,3,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,4,5,1,7,0,1,0,7,0,0,0,0,0,2,13,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,7,0,33,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,15
16764,21,7,Oct,Low,5,38.16166667,14.112,24.23472867,91.44166667,10.8,45.46286977,11.49039408,2.31,-1.29,No,No,No,No,No,No,1,7,0.142857143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16769,21,7,Nov,Low,5,32.72141667,8.4645,18.59711657,92.325,15.775,55.83149802,10.39117425,-0.147,-1.64,No,No,No,No,No,No,10,112,1.428571429,16,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16774,3,7,Nov,Low,9,34.29808333,12.09783333,20.33791419,97.24166667,12.95,53.28700397,10.39999183,0.191,-1.19,Yes,No,No,No,No,Yes,22,82,3.142857143,11.71428571,0,0,0,0,0,0,0,0,0,0,0,3,0,34,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,1,0,1,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,9,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
16779,15,7,Nov,Low,9,33.95416667,9.076666667,19.09295288,95.18333333,16.39166667,65.32172619,10.41021618,-0.435,-0.994,Yes,No,No,No,No,Yes,20,152,2.857142857,21.71428571,0,0,0,0,0,0,0,0,3,0,0,0,0,48,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,10,0,3,12,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
